"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"build_metrics_dict + generate_html + generate_md finish in under 5 s.","30","test_report_generation_completes_within_time_limit","tests.component","Wed Apr 08 07:31:10 UTC 2026","passed","Wed Apr 08 07:31:10 UTC 2026","","test_report_performance","",""
"","27","test_filter_name_shown_when_present","tests.component","Wed Apr 08 07:31:10 UTC 2026","passed","Wed Apr 08 07:31:10 UTC 2026","","test_report_html","",""
"Save is disabled even when fields are pre-populated from server — Test Connection not yet run.","142","test_save_button_disabled_on_load_even_with_prefilled_config[chromium]","tests.e2e","Wed Apr 08 07:31:43 UTC 2026","passed","Wed Apr 08 07:31:43 UTC 2026","","test_e2e_connection","",""
"","0","test_save_schema_updates_existing","tests.unit","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_schema","",""
"Posting the same name twice updates the existing entry; only one user filter exists.","2","test_post_filter_upserts_on_duplicate_name","tests.component","Wed Apr 08 07:31:29 UTC 2026","passed","Wed Apr 08 07:31:29 UTC 2026","","test_server_filters","",""
"MD report currently does not render AI assistance trend section.","0","test_md_report_no_ai_assistance_section","tests.component","Wed Apr 08 07:31:10 UTC 2026","passed","Wed Apr 08 07:31:10 UTC 2026","","test_report_md","",""
"ArrowRight on a focused tab activates the next tab.","152","test_keyboard_arrow_right_navigation[chromium]","tests.e2e","Wed Apr 08 07:35:37 UTC 2026","passed","Wed Apr 08 07:35:37 UTC 2026","","test_e2e_ui","",""
"","325","test_generate_ends_with_close_event","tests.component","Wed Apr 08 07:31:17 UTC 2026","passed","Wed Apr 08 07:31:17 UTC 2026","","test_server","",""
"","7","test_delete_schema_returns_404_when_missing","tests.unit","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_server_handlers","",""
"","1","test_setup_logging_creates_log_directory","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_logging_setup","",""
"","0","test_build_metrics_dict_has_all_expected_keys","tests.component","Wed Apr 08 07:31:09 UTC 2026","passed","Wed Apr 08 07:31:09 UTC 2026","","test_contracts","",""
"GET /api/cert-status with a valid cert PEM returns all validity fields.","2","test_cert_status_with_valid_cert_returns_enriched_fields","tests.component","Wed Apr 08 07:31:19 UTC 2026","passed","Wed Apr 08 07:31:19 UTC 2026","","test_server","",""
"","3","test_validate_config_warns_trailing_slash","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_config","",""
"","1","test_by_role_sorted_alphabetically","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_dau_metrics","",""
"","2","test_board_id_non_numeric","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_config","",""
"","2","test_env_bool_values[false-False]","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_config","",""
"The Jira URL label has a visible red asterisk marking it as required.","169","test_required_star_visible_on_jira_url_label[chromium]","tests.e2e","Wed Apr 08 07:31:42 UTC 2026","passed","Wed Apr 08 07:31:42 UTC 2026","","test_e2e_connection","",""
"All required-star spans carry aria-hidden='true' (NFR-A-004).","96","test_decorative_icons_have_aria_hidden[chromium]","tests.e2e","Wed Apr 08 07:39:34 UTC 2026","passed","Wed Apr 08 07:39:34 UTC 2026","","test_e2e_ui","",""
"","8","test_post_schema_requires_saved_jira_credentials","tests.unit","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_server_handlers","",""
"2026-04-05 (Sunday) is still in 2026-W14.","0","test_derive_iso_week_sunday","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_dau_normalizer","",""
"KANBAN week periods with resolved issues (custom status + resolutiondate) count correctly.","0","test_compute_velocity_kanban_periods","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_metrics","",""
"Saved PEM bundle includes the leaf cert followed by the certifi CA store.","1","test_fetch_cert_bundle_contains_certifi_cas","tests.integration","Wed Apr 08 07:31:10 UTC 2026","passed","Wed Apr 08 07:31:10 UTC 2026","","test_fetch_ssl_cert","",""
"An unrecognised usage string counts as score 0.","1","test_unknown_usage_falls_back_to_zero","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_dau_metrics","",""
"","0","test_get_field_jql_name_with_explicit_jql_name","tests.unit","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_schema","",""
"","1","test_build_schema_from_fields_detects_story_points_by_name","tests.unit","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_schema","",""
"","2","test_validate_config_missing_token","tests.unit","Wed Apr 08 07:31:10 UTC 2026","passed","Wed Apr 08 07:31:10 UTC 2026","","test_config","",""
"POST /api/fetch-cert with an unparseable hostname returns HTTP 400.","1","test_fetch_cert_invalid_url_returns_400","tests.component","Wed Apr 08 07:31:21 UTC 2026","passed","Wed Apr 08 07:31:21 UTC 2026","","test_server","",""
"Status badge shows neutral/configured state on initial load, not 'Connected'.","155","test_badge_neutral_on_initial_load[chromium]","tests.e2e","Wed Apr 08 07:31:52 UTC 2026","passed","Wed Apr 08 07:31:52 UTC 2026","","test_e2e_connection","",""
"","0","test_success_level_value","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_logging_setup","",""
"2026-04-06 (Monday) starts 2026-W15.","0","test_derive_iso_week_week_boundary","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_dau_normalizer","",""
"A filter written via POST is returned by a fresh server instance reading the same file.","3","test_filter_persists_across_server_restart","tests.component","Wed Apr 08 07:31:31 UTC 2026","passed","Wed Apr 08 07:31:31 UTC 2026","","test_server_filters","",""
"When names are ambiguous, populated_fields presence breaks the tie.","1","test_build_schema_from_fields_uses_populated_fields_for_disambiguation","tests.unit","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_schema","",""
"status = Done is always emitted regardless of whether JIRA_FILTER_STATUS is present.","8","test_build_jql_status_always_done","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_filter_handlers","",""
"","0","test_build_metrics_dict_generated_at_is_iso","tests.unit","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_metrics","",""
"","0","test_get_story_points_none","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_metrics","",""
"All three tab buttons are present in the tab bar.","5090","test_all_three_tabs_visible[chromium]","tests.e2e","Wed Apr 08 07:35:01 UTC 2026","failed","Wed Apr 08 07:35:06 UTC 2026","","test_e2e_ui","",""
"","0","test_md_dau_trend_shows_week","tests.component","Wed Apr 08 07:31:09 UTC 2026","passed","Wed Apr 08 07:31:09 UTC 2026","","test_dau_report","",""
"_handle_post_filter() appends a new entry and returns updated=False.","8","test_post_filter_creates_new_entry","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_filter_handlers","",""
"","0","test_compact_timestamp_format","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_dau_normalizer","",""
"","8","test_slugify_returns_safe_filename[!!!-schema]","tests.unit","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_server_handlers","",""
"","2","test_estimation_type_jira_tickets","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_config","",""
"Run tools/fetch_ssl_cert.py as a subprocess with no JIRA_URL -> should exit 1.","72","test_fetch_cert_subprocess_smoke","tests.integration","Wed Apr 08 07:31:10 UTC 2026","passed","Wed Apr 08 07:31:10 UTC 2026","","test_fetch_ssl_cert","",""
"","2","test_get_unknown_returns_404","tests.component","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_server","",""
"URL and email fields are populated from the server config on load.","149","test_fields_prepopulated_from_server_config[chromium]","tests.e2e","Wed Apr 08 07:31:43 UTC 2026","passed","Wed Apr 08 07:31:44 UTC 2026","","test_e2e_connection","",""
"","0","test_dedup_keeps_latest_per_user_week","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_dau_metrics","",""
"Save is disabled on page load when no config is set.","156","test_save_button_disabled_on_load_with_empty_config[chromium]","tests.e2e","Wed Apr 08 07:31:43 UTC 2026","passed","Wed Apr 08 07:31:43 UTC 2026","","test_e2e_connection","",""
"fetch_kanban_data() must group issues by resolutiondate, not created.","1","test_fetch_kanban_data_jql_uses_resolutiondate","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_jira_client","",""
"Page loads with the correct <title> and <h1>.","71","test_survey_page_loads_with_title[chromium]","tests.e2e","Wed Apr 08 07:31:36 UTC 2026","passed","Wed Apr 08 07:31:36 UTC 2026","","test_dau_survey_ui","",""
"A new filter POSTed to /api/filters appears in the subsequent GET response.","2","test_post_filter_creates_new_and_get_returns_it","tests.component","Wed Apr 08 07:31:29 UTC 2026","passed","Wed Apr 08 07:31:29 UTC 2026","","test_server_filters","",""
"","28","test_project_type_shown_in_header","tests.component","Wed Apr 08 07:31:10 UTC 2026","passed","Wed Apr 08 07:31:10 UTC 2026","","test_report_html","",""
"","0","test_compute_velocity_all_done","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_metrics","",""
"Clicking Filter tab shows its panel and hides others.","30052","test_click_filter_tab[chromium]","tests.e2e","Wed Apr 08 07:35:07 UTC 2026","broken","Wed Apr 08 07:35:37 UTC 2026","","test_e2e_ui","",""
"","1","test_create_client_uses_config_values","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_jira_client","",""
"","0","test_delete_schema_removes_entry","tests.unit","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_schema","",""
"Clicking Fetch with missing credentials shows error.","30062","test_fetch_schema_requires_jira_credentials[chromium]","tests.e2e","Wed Apr 08 07:42:06 UTC 2026","broken","Wed Apr 08 07:42:36 UTC 2026","","test_e2e_ui","",""
"Clicking Remove on a user filter calls DELETE and re-renders the list without that entry.","30054","test_remove_filter_updates_list[chromium]","tests.e2e","Wed Apr 08 07:34:30 UTC 2026","broken","Wed Apr 08 07:35:00 UTC 2026","","test_e2e_filters","",""
"","2","test_estimation_type_invalid_falls_back","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_config","",""
"_build_jql_from_params() produces correct JQL clauses for each param combination.","8","test_build_jql_from_params[params3-project = PROJ-sprint in closedSprints()]","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_filter_handlers","",""
"","0","test_is_done[done-True]","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_metrics","",""
"","0","test_compute_dau_trend_empty_dir","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_dau_metrics","",""
"","1","test_fetch_cert_exits_on_ssl_error","tests.integration","Wed Apr 08 07:31:10 UTC 2026","passed","Wed Apr 08 07:31:10 UTC 2026","","test_fetch_ssl_cert","",""
"","0","test_load_schemas_invalid_json","tests.unit","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_schema","",""
"","28","test_date_present","tests.component","Wed Apr 08 07:31:09 UTC 2026","passed","Wed Apr 08 07:31:09 UTC 2026","","test_report_html","",""
"Generate button is disabled when all metric checkboxes are unchecked (RG-MT-006).","551","test_generate_button_disabled_when_all_metrics_unchecked[chromium]","tests.e2e","Wed Apr 08 07:39:27 UTC 2026","passed","Wed Apr 08 07:39:28 UTC 2026","","test_e2e_ui","",""
"","1","test_get_sprints_sorted_desc_by_start_date","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_jira_client","",""
"","1","test_by_role_correct_avg_and_count","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_dau_metrics","",""
"","2","test_main_keeps_running_when_filter_name_lookup_fails","tests.unit","Wed Apr 08 07:31:10 UTC 2026","passed","Wed Apr 08 07:31:10 UTC 2026","","test_cli","",""
"","0","test_timestamp_folder_name_empty_string","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_main_helpers","",""
"_build_jql_from_params() produces correct JQL clauses for each param combination.","8","test_build_jql_from_params[params0-project = PROJ-None]","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_filter_handlers","",""
"","27","test_sprint_name_present","tests.component","Wed Apr 08 07:31:09 UTC 2026","passed","Wed Apr 08 07:31:09 UTC 2026","","test_report_html","",""
"","0","test_get_sprints_excludes_active_when_closed_only","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_jira_client","",""
"","0","test_get_in_progress_statuses","tests.unit","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_schema","",""
"","0","test_ai_usage_no_ai_issues","tests.unit","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_metrics","",""
"_serve_file must suppress all _CLIENT_DISCONNECT exceptions during write.","9","test_serve_file_catches_client_disconnect[BrokenPipeError]","tests.unit","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_server_handlers","",""
"","0","test_compact_timestamp_midnight","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_dau_normalizer","",""
"_serve_file must suppress all _CLIENT_DISCONNECT exceptions during write.","8","test_serve_file_catches_client_disconnect[ConnectionResetError]","tests.unit","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_server_handlers","",""
"","1","test_parse_args_clean_flag","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_main_helpers","",""
"","162","test_test_connection_http_error","tests.component","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_server","",""
"GET /api/schemas returns ok:true with a schemas list.","1","test_get_schemas_returns_list","tests.component","Wed Apr 08 07:31:22 UTC 2026","passed","Wed Apr 08 07:31:22 UTC 2026","","test_server","",""
"","2","test_jira_url_multiple_trailing_slashes_stripped","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_config","",""
"","2","test_jira_schema_name_custom","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_config","",""
"","0","test_import_app_report_md","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_imports","",""
"","1","test_fetch_sprint_data_passes_filter_jql_to_each_sprint","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_jira_client","",""
"Empty/None config values must not cause errors.","0","test_sanitise_error_handles_none_config_values","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_jira_client","",""
"When /api/cert-status reports a valid cert, the badge shows 'Valid'.","130","test_cert_status_badge_valid_cert[chromium]","tests.e2e","Wed Apr 08 07:38:12 UTC 2026","passed","Wed Apr 08 07:38:12 UTC 2026","","test_e2e_ui","",""
"","1","test_fetch_sprint_data_skips_sprints_without_id","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_jira_client","",""
"JIRA_API_TOKEN, JIRA_EMAIL, and JIRA_URL values must never appear in logs.","1","test_credentials_not_in_log_output","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_logging_setup","",""
"_handle_delete_filter() returns ok=False for an unknown slug.","8","test_delete_unknown_slug_returns_not_found","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_filter_handlers","",""
"","0","test_missing_dir_returns_zero_count","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_dau_metrics","",""
"Clicking submit replaces the form with the confirmation screen.","152","test_submit_hides_form_and_shows_confirmation[chromium]","tests.e2e","Wed Apr 08 07:31:38 UTC 2026","passed","Wed Apr 08 07:31:38 UTC 2026","","test_dau_survey_ui","",""
"","1","test_validate_config_missing_email","tests.unit","Wed Apr 08 07:31:10 UTC 2026","passed","Wed Apr 08 07:31:10 UTC 2026","","test_config","",""
"Non-AbortError from showDirectoryPicker silently falls back to download (DAU-F-013).","147","test_fs_api_non_abort_error_falls_back_to_download[chromium]","tests.e2e","Wed Apr 08 07:31:41 UTC 2026","passed","Wed Apr 08 07:31:41 UTC 2026","","test_dau_survey_ui","",""
"","0","test_is_done[-False]","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_metrics","",""
"","24","test_get_root_returns_200","tests.component","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_server","",""
"_handle_cert_status returns exists=True plus all validity fields when cert parses OK.","8","test_handle_cert_status_returns_validity_fields_for_valid_cert","tests.unit","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_server_handlers","",""
"Saved JSON must NOT contain 'week' — it is derived server-side during normalization.","156","test_survey_payload_has_no_week_field[chromium]","tests.e2e","Wed Apr 08 07:31:39 UTC 2026","passed","Wed Apr 08 07:31:39 UTC 2026","","test_dau_survey_ui","",""
"Clicking Test Connection with empty fields shows validation errors via badge.","196","test_validation_error_empty_fields[chromium]","tests.e2e","Wed Apr 08 07:35:38 UTC 2026","passed","Wed Apr 08 07:35:38 UTC 2026","","test_e2e_ui","",""
"","1","test_test_connection_invalid_json","tests.component","Wed Apr 08 07:31:13 UTC 2026","passed","Wed Apr 08 07:31:13 UTC 2026","","test_server","",""
"After editing a field (disabling Save), running Test Connection again re-enables Save.","446","test_can_re_test_after_field_edit_to_re_enable_save[chromium]","tests.e2e","Wed Apr 08 07:31:51 UTC 2026","passed","Wed Apr 08 07:31:52 UTC 2026","","test_e2e_connection","",""
"Clicking Fetch Certificate without a Jira URL shows a warning in the cert log.","184","test_fetch_cert_requires_url_to_be_filled[chromium]","tests.e2e","Wed Apr 08 07:31:56 UTC 2026","passed","Wed Apr 08 07:31:56 UTC 2026","","test_e2e_connection","",""
"","2","test_env_bool_values[no-False]","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_config","",""
"","8","test_run_defaults_host_to_loopback","tests.unit","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_server_handlers","",""
"No credentials → exit 1 with error message.","1","test_main_pipeline_config_fail","tests.integration","Wed Apr 08 07:31:10 UTC 2026","passed","Wed Apr 08 07:31:10 UTC 2026","","test_integration","",""
"main() must use ThreadPoolExecutor(max_workers=2) for parallel report generation.","2","test_main_generates_reports_in_parallel","tests.unit","Wed Apr 08 07:31:10 UTC 2026","passed","Wed Apr 08 07:31:10 UTC 2026","","test_cli","",""
"GET /api/schemas?name=Nonexistent returns 404.","1","test_get_schema_not_found","tests.component","Wed Apr 08 07:31:23 UTC 2026","passed","Wed Apr 08 07:31:23 UTC 2026","","test_server","",""
"Save Filter with empty fields shows error in filter log.","30054","test_save_filter_missing_required_fields[chromium]","tests.e2e","Wed Apr 08 07:35:40 UTC 2026","broken","Wed Apr 08 07:36:10 UTC 2026","","test_e2e_ui","",""
"A username stored in localStorage is pre-filled in the input on load.","51","test_username_restored_from_localstorage_on_page_load[chromium]","tests.e2e","Wed Apr 08 07:31:39 UTC 2026","passed","Wed Apr 08 07:31:39 UTC 2026","","test_dau_survey_ui","",""
"","1","test_velocity_header_label_story_points","tests.component","Wed Apr 08 07:31:10 UTC 2026","passed","Wed Apr 08 07:31:10 UTC 2026","","test_report_md","",""
"","0","test_ai_usage_empty_labels","tests.unit","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_metrics","",""
"Eye button toggles token input between password and text.","209","test_token_show_hide_toggle[chromium]","tests.e2e","Wed Apr 08 07:35:39 UTC 2026","passed","Wed Apr 08 07:35:39 UTC 2026","","test_e2e_ui","",""
"Estimation type selection persists across page reloads via localStorage (RG-ET-004).","30355","test_estimation_type_persists_in_localstorage[chromium]","tests.e2e","Wed Apr 08 07:38:55 UTC 2026","broken","Wed Apr 08 07:39:26 UTC 2026","","test_e2e_ui","",""
"Complete positive user journey: configure → schema → filter → preview → generate.","30377","test_positive_end_to_end_flow[chromium]","tests.e2e","Wed Apr 08 07:44:07 UTC 2026","broken","Wed Apr 08 07:44:38 UTC 2026","","test_positive_e2e_flow","",""
"","0","test_load_dau_records_empty_dir","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_dau_metrics","",""
"Progress count advances 1 → 2 → 3 as each field is completed.","103","test_progress_increments_with_each_field[chromium]","tests.e2e","Wed Apr 08 07:31:36 UTC 2026","passed","Wed Apr 08 07:31:36 UTC 2026","","test_dau_survey_ui","",""
"","0","test_logger_has_success_method","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_logging_setup","",""
"","0","test_velocity_section_hidden_when_section_visibility_false","tests.component","Wed Apr 08 07:31:10 UTC 2026","passed","Wed Apr 08 07:31:10 UTC 2026","","test_report_md","",""
"","0","test_parse_iso[-False]","tests.unit","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_metrics","",""
"Clicking Save sends the correct JIRA_URL, JIRA_EMAIL, JIRA_API_TOKEN to POST /api/config.","356","test_save_posts_correct_payload[chromium]","tests.e2e","Wed Apr 08 07:31:49 UTC 2026","passed","Wed Apr 08 07:31:50 UTC 2026","","test_e2e_connection","",""
"python main.py with empty env → exit 1, stderr contains error.","309","test_cli_no_credentials_via_subprocess","tests.integration","Wed Apr 08 07:31:09 UTC 2026","passed","Wed Apr 08 07:31:09 UTC 2026","","test_cli_server","",""
"","0","test_is_done_with_custom_statuses","tests.unit","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_metrics","",""
"","1","test_metric_toggles_default_true","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_config","",""
"","0","test_get_board_id_from_config","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_jira_client","",""
"","0","test_template_file_exists","tests.component","Wed Apr 08 07:31:09 UTC 2026","passed","Wed Apr 08 07:31:09 UTC 2026","","test_report_html","",""
"Clicking the Clear button empties the certificate log.","217","test_btn_clear_cert_log_clears_log_output[chromium]","tests.e2e","Wed Apr 08 07:31:57 UTC 2026","passed","Wed Apr 08 07:31:57 UTC 2026","","test_e2e_connection","",""
"POST /api/fetch-cert writes the server cert + certifi CA bundle to disk.","3","test_fetch_cert_saves_full_ca_bundle","tests.component","Wed Apr 08 07:31:22 UTC 2026","passed","Wed Apr 08 07:31:22 UTC 2026","","test_server","",""
"","27","test_velocity_value_present","tests.component","Wed Apr 08 07:31:09 UTC 2026","passed","Wed Apr 08 07:31:09 UTC 2026","","test_report_html","",""
"validate_cert() returns the full set of keys consumed by _handle_cert_status.","37","test_validate_cert_response_has_all_keys_when_valid","tests.component","Wed Apr 08 07:31:09 UTC 2026","passed","Wed Apr 08 07:31:09 UTC 2026","","test_contracts","",""
"","1","test_import_app_report_html","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_imports","",""
"Validate the path fix: templates/ should be at project root, not inside app/.","0","test_templates_dir_not_inside_app","tests.component","Wed Apr 08 07:31:09 UTC 2026","passed","Wed Apr 08 07:31:09 UTC 2026","","test_report_html","",""
"","1","test_get_board_id_raises_when_not_configured","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_jira_client","",""
"validate_cert() on a missing file returns the error-shape consumed by _handle_cert_status.","0","test_validate_cert_response_has_all_keys_when_missing","tests.component","Wed Apr 08 07:31:09 UTC 2026","passed","Wed Apr 08 07:31:09 UTC 2026","","test_contracts","",""
"","0","test_get_story_points_custom_field_missing","tests.unit","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_metrics","",""
"","0","test_get_filter_jql_api_error","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_jira_client","",""
"","0","test_get_story_points_numeric_float","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_metrics","",""
"","1","test_dedup_different_users_same_week_both_kept","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_dau_normalizer","",""
"Import main.py via importlib without executing it — confirms 'from app import ...' resolves.","0","test_main_imports_resolve","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_imports","",""
"The User Email label has a visible red asterisk.","157","test_required_star_visible_on_email_label[chromium]","tests.e2e","Wed Apr 08 07:31:42 UTC 2026","passed","Wed Apr 08 07:31:42 UTC 2026","","test_e2e_connection","",""
"2026-03-30 (Monday) is in 2026-W14.","0","test_derive_iso_week_monday","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_dau_normalizer","",""
"","0","test_ai_trend_no_ai_label","tests.unit","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_metrics","",""
"","0","test_setup_logging_sets_debug_level","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_logging_setup","",""
"","2","test_metric_toggles_explicit_false","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_config","",""
"","2","test_fetch_cert_overwrites_existing","tests.integration","Wed Apr 08 07:31:10 UTC 2026","passed","Wed Apr 08 07:31:10 UTC 2026","","test_fetch_ssl_cert","",""
"","1","test_log_file_format","tests.unit","Wed Apr 08 07:31:11 UTC 2026","passed","Wed Apr 08 07:31:11 UTC 2026","","test_logging_setup","",""
