"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_build_metrics_dict_has_all_expected_keys","tests.component","Mon Apr 06 07:27:58 UTC 2026","passed","Mon Apr 06 07:27:58 UTC 2026","","test_contracts","",""
"","0","test_delete_schema_refuses_default","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_schema","",""
"","0","test_get_active_schema_hardcoded_uses_builtin_story_points","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_schema","",""
"DELETE /api/schemas?name=Ghost returns 404.","1","test_delete_nonexistent_schema_returns_404","tests.component","Mon Apr 06 07:28:16 UTC 2026","passed","Mon Apr 06 07:28:16 UTC 2026","","test_server","",""
"GET /api/cert-status when no cert file exists returns exists=False with path key.","1","test_cert_status_no_cert_returns_exists_false","tests.component","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_server","",""
"","0","test_parse_args_clean_flag","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_main_helpers","",""
"","0","test_md_table_data_row","tests.component","Mon Apr 06 07:28:00 UTC 2026","passed","Mon Apr 06 07:28:00 UTC 2026","","test_report_md","",""
"_handle_post_filter() returns ok=False when JIRA_PROJECT is missing or blank.","1","test_post_filter_rejects_blank_project","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_filter_handlers","",""
"The 'url' keyword passed to Jira() must be exactly the configured JIRA_URL.","0","test_create_client_url_kwarg_matches_config_exactly","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_jira_client","",""
"","0","test_md_table_separator_row","tests.component","Mon Apr 06 07:28:00 UTC 2026","passed","Mon Apr 06 07:28:00 UTC 2026","","test_report_md","",""
"","0","test_parse_iso[not-a-date-False]","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"","0","test_get_board_id_no_boards_raises","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_jira_client","",""
"_build_jql_from_params() produces correct JQL clauses for each param combination.","1","test_build_jql_from_params[params0-project = PROJ-None]","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_filter_handlers","",""
"","33","test_ai_assistance_section_hidden_when_section_visibility_false","tests.component","Mon Apr 06 07:27:59 UTC 2026","passed","Mon Apr 06 07:27:59 UTC 2026","","test_report_html","",""
"","0","test_import_app_jira_client","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_imports","",""
"Badge shows 'No certificate' (neutral) when /api/cert-status returns exists=false.","126","test_cert_badge_shows_no_certificate_when_no_cert[chromium]","tests.e2e","Mon Apr 06 07:28:40 UTC 2026","passed","Mon Apr 06 07:28:41 UTC 2026","","test_e2e_connection","",""
"Generate button is disabled when all metric checkboxes are unchecked (RG-MT-006).","547","test_generate_button_disabled_when_all_metrics_unchecked[chromium]","tests.e2e","Mon Apr 06 07:29:04 UTC 2026","passed","Mon Apr 06 07:29:05 UTC 2026","","test_e2e_ui","",""
"","1","test_import_app_report_md","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_imports","",""
"Parse report.html.j2 for metrics.X references and verify they exist in build_metrics_dict output.","1","test_template_variables_exist_in_metrics_dict","tests.component","Mon Apr 06 07:27:58 UTC 2026","passed","Mon Apr 06 07:27:58 UTC 2026","","test_contracts","",""
"","1","test_run_defaults_host_to_loopback","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_server_handlers","",""
"","2","test_validate_config_all_missing","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"","1","test_load_schemas_returns_list_from_file","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_schema","",""
"Reports list shows only HTML links, no MD files (RG-RO-003).","98","test_reports_list_links_only_html[chromium]","tests.e2e","Mon Apr 06 07:29:05 UTC 2026","passed","Mon Apr 06 07:29:05 UTC 2026","","test_e2e_ui","",""
"","1","test_fetch_cert_parses_custom_port","tests.integration","Mon Apr 06 07:28:02 UTC 2026","passed","Mon Apr 06 07:28:02 UTC 2026","","test_fetch_ssl_cert","",""
"","32","test_ai_usage_section_hidden_when_section_visibility_false","tests.component","Mon Apr 06 07:27:59 UTC 2026","passed","Mon Apr 06 07:27:59 UTC 2026","","test_report_html","",""
"","1","test_get_index_html_returns_200","tests.component","Mon Apr 06 07:28:00 UTC 2026","passed","Mon Apr 06 07:28:00 UTC 2026","","test_server","",""
"","2","test_jira_ssl_cert_returns_true_when_no_file","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"Badge shows 'Error' and mentions authentication failure for a 401 response.","291","test_badge_shows_error_on_401[chromium]","tests.e2e","Mon Apr 06 07:28:32 UTC 2026","passed","Mon Apr 06 07:28:33 UTC 2026","","test_e2e_connection","",""
"","1","test_handle_test_connection_returns_user_details_on_success","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_server_handlers","",""
"","0","test_bar_chart_present_when_velocity_nonzero","tests.component","Mon Apr 06 07:28:00 UTC 2026","passed","Mon Apr 06 07:28:00 UTC 2026","","test_report_md","",""
"Badge shows 'Valid' (success) when cert exists, is valid, and expires in > 7 days.","136","test_cert_badge_shows_valid_when_cert_valid[chromium]","tests.e2e","Mon Apr 06 07:28:41 UTC 2026","passed","Mon Apr 06 07:28:41 UTC 2026","","test_e2e_connection","",""
"","1","test_delete_schema_returns_404_when_missing","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_server_handlers","",""
"Files not matching dau_*.json should not be read.","1","test_non_dau_files_are_ignored","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_dau_metrics","",""
"","0","test_is_done[-False]","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"","1","test_get_issues_for_sprint_single_page","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_jira_client","",""
"","0","test_compute_velocity_rounding","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"","0","test_delete_schema_not_found","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_schema","",""
"","1","test_main_clean_removes_reports","tests.integration","Mon Apr 06 07:28:02 UTC 2026","passed","Mon Apr 06 07:28:02 UTC 2026","","test_integration","",""
"","0","test_dedup_different_weeks_kept_separate","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_dau_metrics","",""
"Save Filter with empty fields shows error in filter log.","190","test_save_filter_missing_required_fields[chromium]","tests.e2e","Mon Apr 06 07:28:52 UTC 2026","passed","Mon Apr 06 07:28:52 UTC 2026","","test_e2e_ui","",""
"","0","test_build_metrics_dict_keys","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"ArrowDown key moves selection from the first to the second radio card.","71","test_radio_card_keyboard_navigation[chromium]","tests.e2e","Mon Apr 06 07:28:26 UTC 2026","passed","Mon Apr 06 07:28:26 UTC 2026","","test_dau_survey_ui","",""
"","2","test_estimation_type_default_story_points","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"","2","test_ai_assisted_label_default","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"The Jira URL label has a visible red asterisk marking it as required.","132","test_required_star_visible_on_jira_url_label[chromium]","tests.e2e","Mon Apr 06 07:28:29 UTC 2026","passed","Mon Apr 06 07:28:29 UTC 2026","","test_e2e_connection","",""
"","1","test_build_metrics_dict_includes_dau_key","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_dau_metrics","",""
"Clear button empties the log output panel.","1194","test_log_clear_button[chromium]","tests.e2e","Mon Apr 06 07:28:57 UTC 2026","passed","Mon Apr 06 07:28:58 UTC 2026","","test_e2e_ui","",""
"","32","test_doctype_present","tests.component","Mon Apr 06 07:27:59 UTC 2026","passed","Mon Apr 06 07:27:59 UTC 2026","","test_report_html","",""
"","1","test_post_unknown_returns_404","tests.component","Mon Apr 06 07:28:05 UTC 2026","passed","Mon Apr 06 07:28:05 UTC 2026","","test_server","",""
"_serve_file must suppress all _CLIENT_DISCONNECT exceptions during write.","1","test_serve_file_catches_client_disconnect[ConnectionResetError]","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_server_handlers","",""
"","0","test_get_sprints_capped_at_sprint_count","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_jira_client","",""
"On page load with an empty filter-name field, the input is set to Default_Jira_Filter_<YYYY-MM-DD>.","187","test_filter_name_prepopulated_on_empty_load[chromium]","tests.e2e","Mon Apr 06 07:28:45 UTC 2026","passed","Mon Apr 06 07:28:45 UTC 2026","","test_e2e_filters","",""
"Editing the token field after a successful test resets connectedOk and disables Save.","303","test_save_disabled_after_editing_token_following_success[chromium]","tests.e2e","Mon Apr 06 07:28:35 UTC 2026","passed","Mon Apr 06 07:28:36 UTC 2026","","test_e2e_connection","",""
"","1","test_get_issues_for_sprint_empty","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_jira_client","",""
"","1","test_ai_action_labels_parsed","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"","32","test_html_dau_trend_absent_when_empty","tests.component","Mon Apr 06 07:27:59 UTC 2026","passed","Mon Apr 06 07:27:59 UTC 2026","","test_dau_report","",""
"_load_filters() returns exactly one default entry with the correct name and params.","55","test_default_filter_entry_is_present_and_correct","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_filter_handlers","",""
"","0","test_get_labels_empty_list","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"Clicking Save sends the correct JIRA_URL, JIRA_EMAIL, JIRA_API_TOKEN to POST /api/config.","335","test_save_posts_correct_payload[chromium]","tests.e2e","Mon Apr 06 07:28:36 UTC 2026","passed","Mon Apr 06 07:28:36 UTC 2026","","test_e2e_connection","",""
"","1","test_ai_trend_ai_labeled_done_issues","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"","0","test_ai_usage_details_shape","tests.component","Mon Apr 06 07:27:58 UTC 2026","passed","Mon Apr 06 07:27:58 UTC 2026","","test_contracts","",""
"","2","test_read_env_credentials_reads_values_from_env_file","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_server_handlers","",""
"","0","test_title_present","tests.component","Mon Apr 06 07:28:00 UTC 2026","passed","Mon Apr 06 07:28:00 UTC 2026","","test_report_md","",""
"","33","test_chart_script_absent_when_velocity_empty","tests.component","Mon Apr 06 07:27:59 UTC 2026","passed","Mon Apr 06 07:27:59 UTC 2026","","test_report_html","",""
"DELETE /api/filters/<slug> removes the entry; subsequent GET does not include it.","3","test_delete_filter_removes_entry","tests.component","Mon Apr 06 07:28:19 UTC 2026","passed","Mon Apr 06 07:28:19 UTC 2026","","test_server_filters","",""
"","1","test_validate_config_missing_token","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"","0","test_load_dau_records_empty_dir","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_dau_metrics","",""
"","2","test_validate_config_all_set","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"","2","test_jira_ssl_cert_returns_path_when_file_exists","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"","0","test_fetch_cert_exits_when_url_empty","tests.integration","Mon Apr 06 07:28:02 UTC 2026","passed","Mon Apr 06 07:28:02 UTC 2026","","test_fetch_ssl_cert","",""
"","0","test_setup_logging_sets_debug_level","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_logging_setup","",""
"Email and API token must be masked.","0","test_sanitise_error_replaces_email_and_token","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_jira_client","",""
"","1","test_build_schema_from_fields_preserves_defaults_for_missing","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_schema","",""
"GET /api/reports returns folders sorted newest-first with ts/html/md keys.","2","test_get_reports_returns_sorted_list","tests.component","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_server","",""
"All required-star spans carry aria-hidden='true' (NFR-A-004).","94","test_decorative_icons_have_aria_hidden[chromium]","tests.e2e","Mon Apr 06 07:29:05 UTC 2026","passed","Mon Apr 06 07:29:06 UTC 2026","","test_e2e_ui","",""
"Start server.py subprocess on an OS-assigned port, poll until ready, GET / → 200.","280","test_server_health_check","tests.integration","Mon Apr 06 07:28:01 UTC 2026","passed","Mon Apr 06 07:28:02 UTC 2026","","test_cli_server","",""
"Eye button toggles token input between password and text.","202","test_token_show_hide_toggle[chromium]","tests.e2e","Mon Apr 06 07:28:51 UTC 2026","passed","Mon Apr 06 07:28:51 UTC 2026","","test_e2e_ui","",""
"Project type selection persists across page reloads via localStorage (RG-PT-004).","1001","test_project_type_persists_in_localstorage[chromium]","tests.e2e","Mon Apr 06 07:29:01 UTC 2026","passed","Mon Apr 06 07:29:02 UTC 2026","","test_e2e_ui","",""
"","0","test_ai_trend_row_has_required_keys","tests.component","Mon Apr 06 07:27:58 UTC 2026","passed","Mon Apr 06 07:27:58 UTC 2026","","test_contracts","",""
"","0","test_build_schema_from_fields_detects_sprint","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_schema","",""
"All three tab buttons are present in the tab bar.","94","test_all_three_tabs_visible[chromium]","tests.e2e","Mon Apr 06 07:28:48 UTC 2026","passed","Mon Apr 06 07:28:48 UTC 2026","","test_e2e_ui","",""
"","0","test_get_filter_jql_none","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_jira_client","",""
"AbortError from showDirectoryPicker leaves the form visible (DAU-F-012).","642","test_fs_api_abort_keeps_form_intact[chromium]","tests.e2e","Mon Apr 06 07:28:28 UTC 2026","passed","Mon Apr 06 07:28:28 UTC 2026","","test_dau_survey_ui","",""
"POST /api/schemas without schema_name returns 400.","2","test_post_schema_missing_name","tests.component","Mon Apr 06 07:28:13 UTC 2026","passed","Mon Apr 06 07:28:13 UTC 2026","","test_server","",""
"_load_filters() prepends the default entry at position 0 if the file has no is_default entry.","1","test_load_filters_injects_default_when_absent_from_file","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_filter_handlers","",""
"","0","test_get_field_jql_name_with_explicit_jql_name","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_schema","",""
"","32","test_project_key_shown_when_present","tests.component","Mon Apr 06 07:27:59 UTC 2026","passed","Mon Apr 06 07:27:59 UTC 2026","","test_report_html","",""
"A username stored in localStorage is pre-filled in the input on load.","52","test_username_restored_from_localstorage_on_page_load[chromium]","tests.e2e","Mon Apr 06 07:28:27 UTC 2026","passed","Mon Apr 06 07:28:27 UTC 2026","","test_dau_survey_ui","",""
"Username is persisted in localStorage when submit succeeds.","155","test_username_saved_to_localstorage_after_submit[chromium]","tests.e2e","Mon Apr 06 07:28:27 UTC 2026","passed","Mon Apr 06 07:28:27 UTC 2026","","test_dau_survey_ui","",""
"","1","test_get_story_points_with_custom_field","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"","1","test_filter_id_empty","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"MD report currently does not render AI usage details section.","0","test_md_report_no_ai_usage_section","tests.component","Mon Apr 06 07:28:00 UTC 2026","passed","Mon Apr 06 07:28:00 UTC 2026","","test_report_md","",""
"","1","test_env_bool_values[YES-True]","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"POST /api/fetch-cert with an unparseable hostname returns HTTP 400.","2","test_fetch_cert_invalid_url_returns_400","tests.component","Mon Apr 06 07:28:10 UTC 2026","passed","Mon Apr 06 07:28:10 UTC 2026","","test_server","",""
"","812","test_generate_returns_sse_content_type","tests.component","Mon Apr 06 07:28:05 UTC 2026","passed","Mon Apr 06 07:28:06 UTC 2026","","test_server","",""
"Username and password must be passed as separate kwargs, not embedded anywhere else.","2","test_create_client_credentials_in_auth_kwargs_only","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_jira_client","",""
"","1","test_parse_args_no_args","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_main_helpers","",""
"","0","test_is_done[To Do-False]","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"After a successful POST /api/fetch-cert, loadCertStatus re-runs and badge shows Valid.","295","test_fetch_cert_success_updates_badge[chromium]","tests.e2e","Mon Apr 06 07:28:43 UTC 2026","passed","Mon Apr 06 07:28:43 UTC 2026","","test_e2e_connection","",""
"POST /api/fetch-cert saves the PEM file with LF-only line endings (no CRLF on Windows).

    Ensures the write_bytes fix is effective: ssl.get_server_certificate returns a PEM
    string with \n endings; the saved bytes must not contain \r\n sequences, which would
    make cryptography fail to parse the cert on Windows.
    ","3","test_fetch_cert_saves_pem_without_crlf_line_endings","tests.component","Mon Apr 06 07:28:16 UTC 2026","passed","Mon Apr 06 07:28:16 UTC 2026","","test_server","",""
"After the user types into filter-name, switching tabs and returning does not reset the value.","278","test_filter_name_not_overwritten_after_user_edit[chromium]","tests.e2e","Mon Apr 06 07:28:45 UTC 2026","passed","Mon Apr 06 07:28:46 UTC 2026","","test_e2e_filters","",""
"Estimation type selection persists across page reloads via localStorage (RG-ET-004).","996","test_estimation_type_persists_in_localstorage[chromium]","tests.e2e","Mon Apr 06 07:29:02 UTC 2026","passed","Mon Apr 06 07:29:03 UTC 2026","","test_e2e_ui","",""
"","0","test_md_has_dau_heading_when_data_present","tests.component","Mon Apr 06 07:27:58 UTC 2026","passed","Mon Apr 06 07:27:58 UTC 2026","","test_dau_report","",""
"","1","test_is_done[In Progress-False]","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"ArrowRight on a focused tab activates the next tab.","184","test_keyboard_arrow_right_navigation[chromium]","tests.e2e","Mon Apr 06 07:28:49 UTC 2026","passed","Mon Apr 06 07:28:49 UTC 2026","","test_e2e_ui","",""
"When showDirectoryPicker is undefined the app uses browser download (DAU-F-011).","157","test_fs_api_unavailable_falls_back_to_download[chromium]","tests.e2e","Mon Apr 06 07:28:29 UTC 2026","passed","Mon Apr 06 07:28:29 UTC 2026","","test_dau_survey_ui","",""
"","49","test_ai_assistance_section_present","tests.component","Mon Apr 06 07:27:59 UTC 2026","passed","Mon Apr 06 07:27:59 UTC 2026","","test_report_html","",""
"","1","test_validate_cert_missing_file","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_cert_validation","",""
"","0","test_test_connection_invalid_json","tests.component","Mon Apr 06 07:28:02 UTC 2026","passed","Mon Apr 06 07:28:02 UTC 2026","","test_server","",""
"","2","test_env_bool_values[0-False]","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"","1","test_env_bool_values[-True]","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"","1","test_get_active_schema_by_name","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_schema","",""
"","33","test_filter_name_shown_when_present","tests.component","Mon Apr 06 07:27:59 UTC 2026","passed","Mon Apr 06 07:27:59 UTC 2026","","test_report_html","",""
"Username containing a space shows an inline error.","66","test_username_rejects_space[chromium]","tests.e2e","Mon Apr 06 07:28:25 UTC 2026","passed","Mon Apr 06 07:28:25 UTC 2026","","test_dau_survey_ui","",""
"_serve_file must suppress all _CLIENT_DISCONNECT exceptions during write.","1","test_serve_file_catches_client_disconnect[ConnectionAbortedError]","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_server_handlers","",""
"","0","test_ai_usage_dedup_across_sprints","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"DELETE /api/filters/default_jira_filter returns ok=False.","1","test_delete_default_filter_returns_error","tests.component","Mon Apr 06 07:28:18 UTC 2026","passed","Mon Apr 06 07:28:18 UTC 2026","","test_server_filters","",""
"Entries written by _save_filters() are returned by a fresh _load_filters() call.","2","test_filter_data_persists_across_loads","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_filter_handlers","",""
"","2","test_jira_schema_name_custom","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"","158","test_test_connection_valid_creds","tests.component","Mon Apr 06 07:28:03 UTC 2026","passed","Mon Apr 06 07:28:03 UTC 2026","","test_server","",""
"GET /api/cert-status with a corrupt (non-PEM) cert file returns exists=True and error key.","1","test_cert_status_with_corrupt_cert_returns_error","tests.component","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_server","",""
"","1","test_setup_logging_log_filename_matches_pattern","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_logging_setup","",""
"","1","test_sprint_count_custom","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"","1","test_get_board_id_from_config","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_jira_client","",""
"","1","test_metric_toggles_default_true","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"Full positive E2E: absent cert file (neutral badge) is a valid operational state.

    Steps: load Connection tab → badge shows 'No certificate' (neutral) → fill credentials
    → Test Connection succeeds → Save button enabled → save confirmation appears.
    Cert badge must remain neutral throughout — no cert is required for standard Jira Cloud.
    Covers JCR-SSL-007.
    ","353","test_positive_e2e_no_cert_is_acceptable_state[chromium]","tests.e2e","Mon Apr 06 07:28:44 UTC 2026","passed","Mon Apr 06 07:28:44 UTC 2026","","test_e2e_connection","",""
"When /api/cert-status reports a valid cert, the badge shows 'Valid'.","131","test_cert_status_badge_valid_cert[chromium]","tests.e2e","Mon Apr 06 07:28:58 UTC 2026","passed","Mon Apr 06 07:28:59 UTC 2026","","test_e2e_ui","",""
"Verify test-connection returns the expected JSON shape for an error response.","225","test_server_test_connection_json_shape","tests.integration","Mon Apr 06 07:28:02 UTC 2026","passed","Mon Apr 06 07:28:02 UTC 2026","","test_integration","",""
"","1","test_ai_exclude_labels_parsed","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"validate_cert() returns the full set of keys consumed by _handle_cert_status.","34","test_validate_cert_response_has_all_keys_when_valid","tests.component","Mon Apr 06 07:27:58 UTC 2026","passed","Mon Apr 06 07:27:58 UTC 2026","","test_contracts","",""
"GET /api/cert-status with a valid cert PEM returns all validity fields.","2","test_cert_status_with_valid_cert_returns_enriched_fields","tests.component","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_server","",""
"","0","test_compute_velocity_sprint_absent_from_issues_dict","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"main() must use ThreadPoolExecutor(max_workers=2) for parallel report generation.","1","test_main_generates_reports_in_parallel","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_cli","",""
"Non-AbortError from showDirectoryPicker silently falls back to download (DAU-F-013).","161","test_fs_api_non_abort_error_falls_back_to_download[chromium]","tests.e2e","Mon Apr 06 07:28:29 UTC 2026","passed","Mon Apr 06 07:28:29 UTC 2026","","test_dau_survey_ui","",""
"","1","test_fetch_cert_exits_on_ssl_error","tests.integration","Mon Apr 06 07:28:02 UTC 2026","passed","Mon Apr 06 07:28:02 UTC 2026","","test_fetch_ssl_cert","",""
"","1","test_create_client_returns_jira_instance","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_jira_client","",""
"A non-default user filter list item contains a Remove button.","143","test_user_filter_has_remove_button[chromium]","tests.e2e","Mon Apr 06 07:28:47 UTC 2026","passed","Mon Apr 06 07:28:47 UTC 2026","","test_e2e_filters","",""
"Invalid URL: Test Connection still proceeds but Jira call fails; Save remains disabled.","297","test_validation_error_invalid_url[chromium]","tests.e2e","Mon Apr 06 07:28:50 UTC 2026","passed","Mon Apr 06 07:28:51 UTC 2026","","test_e2e_ui","",""
"Credentials must NOT appear embedded in the url parameter.","0","test_create_client_no_credentials_in_url_kwarg","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_jira_client","",""
"","1","test_log_file_format","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_logging_setup","",""
"","1","test_options_returns_204_with_cors","tests.component","Mon Apr 06 07:28:01 UTC 2026","passed","Mon Apr 06 07:28:01 UTC 2026","","test_server","",""
"","0","test_issue_with_labels_factory_matches_get_labels","tests.component","Mon Apr 06 07:27:58 UTC 2026","passed","Mon Apr 06 07:27:58 UTC 2026","","test_contracts","",""
