"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","test_env_path_points_to_project_root","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_config","",""
"","0","test_get_filter_jql_valid","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_jira_client","",""
"","1","test_parse_iso[2026-03-01T10:00:00+00:00-True]","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_metrics","",""
"","28","test_ai_assistance_sprint_and_pct_present","tests.component","Wed Apr 08 07:31:13 UTC 2026","passed","Wed Apr 08 07:31:13 UTC 2026","","test_report_html","",""
"When POST /api/fetch-cert returns ok=false, the error message appears in the cert log.","186","test_fetch_cert_failure_shows_error_in_log[chromium]","tests.e2e","Wed Apr 08 07:31:52 UTC 2026","passed","Wed Apr 08 07:31:52 UTC 2026","","test_e2e_connection","",""
"build_metrics_dict + generate_html + generate_md finish in under 5 s.","31","test_report_generation_completes_within_time_limit","tests.component","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_report_performance","",""
"Full positive E2E: Fetch Certificate → badge transitions from 'No certificate' to 'Valid'.

    Steps: load with no cert → badge neutral → fill URL → click Fetch Certificate
    → /api/fetch-cert returns ok=true → /api/cert-status re-polled → badge shows 'Valid'.
    Covers JCR-SSL-006.
    ","321","test_positive_e2e_fetch_cert_then_badge_shows_valid[chromium]","tests.e2e","Wed Apr 08 07:31:54 UTC 2026","passed","Wed Apr 08 07:31:54 UTC 2026","","test_e2e_connection","",""
"","1","test_save_schema_appends_new","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_schema","",""
"python main.py --clean → exit 0.","454","test_cli_clean_via_subprocess","tests.integration","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_cli_server","",""
"When JIRA_API_TOKEN is saved on the server ('***') and the user leaves the token field
    empty, Test Connection proceeds (hasServerToken=true bypasses the empty-token guard) and
    Save POSTs '***' as JIRA_API_TOKEN — signaling the server to keep the existing stored token.
    ","337","test_save_with_server_token_sends_star_token[chromium]","tests.e2e","Wed Apr 08 07:31:46 UTC 2026","passed","Wed Apr 08 07:31:47 UTC 2026","","test_e2e_connection","",""
"Badge shows 'Certificate expired' (error) when cert exists but valid=false.","153","test_cert_badge_shows_expired_when_cert_invalid[chromium]","tests.e2e","Wed Apr 08 07:31:50 UTC 2026","passed","Wed Apr 08 07:31:50 UTC 2026","","test_e2e_connection","",""
"Badge shows 'Error' and mentions authentication failure for a 401 response.","327","test_badge_shows_error_on_401[chromium]","tests.e2e","Wed Apr 08 07:31:41 UTC 2026","passed","Wed Apr 08 07:31:41 UTC 2026","","test_e2e_connection","",""
"Output file must be named dau_<username>_<compact_ts>.json.","1","test_output_filename_format","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_normalizer","",""
"","0","test_ai_usage_details_shape","tests.component","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_contracts","",""
"","1","test_timestamp_folder_name_none","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_main_helpers","",""
"","0","test_compact_timestamp_format","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_normalizer","",""
"POST /api/schemas without jira credentials returns 400.","1","test_post_schema_missing_credentials","tests.component","Wed Apr 08 07:31:28 UTC 2026","passed","Wed Apr 08 07:31:28 UTC 2026","","test_server","",""
"Clicking Fetch Certificate logs success and updates the badge to 'Valid'.","190","test_fetch_cert_button_success[chromium]","tests.e2e","Wed Apr 08 07:38:08 UTC 2026","passed","Wed Apr 08 07:38:08 UTC 2026","","test_e2e_ui","",""
"Verify generate endpoint returns SSE-formatted response.","2709","test_server_generate_sse_format","tests.integration","Wed Apr 08 07:31:17 UTC 2026","passed","Wed Apr 08 07:31:20 UTC 2026","","test_integration","",""
"_handle_generate() merges the selected filter's JIRA_PROJECT and JIRA_TEAM_ID into env.","9","test_generate_applies_filter_params_to_subprocess_env","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_filter_handlers","",""
"","1","test_malformed_json_skipped_no_exception","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_normalizer","",""
"Positive: fill schema name + project keys → POST succeeds → status, input, dropdown, badge all update.","30062","test_schema_creation_success_with_project_keys[chromium]","tests.e2e","Wed Apr 08 07:43:32 UTC 2026","broken","Wed Apr 08 07:44:03 UTC 2026","","test_e2e_ui","",""
"","2","test_project_type_kanban","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_config","",""
"","1","test_fetch_cert_creates_certs_dir","tests.integration","Wed Apr 08 07:31:16 UTC 2026","passed","Wed Apr 08 07:31:16 UTC 2026","","test_fetch_ssl_cert","",""
"","8","test_get_schema_detail_rejects_path_traversal","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_server_handlers","",""
"","1","test_dedup_different_users_same_week_both_kept","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_normalizer","",""
"Progress count advances 1 → 2 → 3 as each field is completed.","117","test_progress_increments_with_each_field[chromium]","tests.e2e","Wed Apr 08 07:31:32 UTC 2026","passed","Wed Apr 08 07:31:32 UTC 2026","","test_dau_survey_ui","",""
"","1","test_delete_schema_refuses_default","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_schema","",""
"","43","test_ai_usage_tools_canvas_present","tests.component","Wed Apr 08 07:31:13 UTC 2026","passed","Wed Apr 08 07:31:13 UTC 2026","","test_report_html","",""
"","0","test_build_schema_from_fields_preserves_team_jql_name","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_schema","",""
"GET /api/reports returns folders sorted newest-first with ts/html/md keys.","2","test_get_reports_returns_sorted_list","tests.component","Wed Apr 08 07:31:22 UTC 2026","passed","Wed Apr 08 07:31:22 UTC 2026","","test_server","",""
"The Default_Jira_Filter list item does not contain a Remove button.","30030","test_default_filter_has_no_remove_button[chromium]","tests.e2e","Wed Apr 08 07:33:25 UTC 2026","broken","Wed Apr 08 07:33:55 UTC 2026","","test_e2e_filters","",""
"","0","test_velocity_header_label_jira_tickets","tests.component","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_report_md","",""
"","5","test_dau_responses_dir_env_var_overrides_default","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_metrics","",""
"","0","test_import_app_logging_setup","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_imports","",""
"","0","test_fetch_sprint_data_skips_sprints_without_id","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_jira_client","",""
"python main.py with empty env → exit 1, stderr contains error.","292","test_cli_no_credentials_via_subprocess","tests.integration","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_cli_server","",""
"","2","test_env_bool_values[YES-True]","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_config","",""
"","0","test_load_schemas_returns_list_from_file","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_schema","",""
"","0","test_get_sprints_capped_at_sprint_count","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_jira_client","",""
"GET /api/filters returns the default filter as the first entry.","1","test_get_filters_default_is_first","tests.component","Wed Apr 08 07:31:36 UTC 2026","passed","Wed Apr 08 07:31:36 UTC 2026","","test_server_filters","",""
"","2","test_env_bool_values[True-True]","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_config","",""
"","28","test_velocity_section_hidden_when_section_visibility_false","tests.component","Wed Apr 08 07:31:13 UTC 2026","passed","Wed Apr 08 07:31:13 UTC 2026","","test_report_html","",""
"URL and email fields are populated from the server config on load.","147","test_fields_prepopulated_from_server_config[chromium]","tests.e2e","Wed Apr 08 07:31:39 UTC 2026","passed","Wed Apr 08 07:31:39 UTC 2026","","test_e2e_connection","",""
"","1","test_main_returns_1_when_config_invalid","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_cli","",""
"","0","test_compute_dau_trend_multiple_weeks_sorted","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_metrics","",""
"","1","test_is_done[-False]","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_metrics","",""
"","8","test_slugify_returns_safe_filename[  Team Schema v2  -team_schema_v2]","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_server_handlers","",""
"Parse report.html.j2 for metrics.X references and verify they exist in build_metrics_dict output.","1","test_template_variables_exist_in_metrics_dict","tests.component","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_contracts","",""
"","0","test_get_story_points_missing_field","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_metrics","",""
"Validate the path fix: templates/ should be at project root, not inside app/.","0","test_templates_dir_not_inside_app","tests.component","Wed Apr 08 07:31:13 UTC 2026","passed","Wed Apr 08 07:31:13 UTC 2026","","test_report_html","",""
"","0","test_load_dau_records_skips_malformed","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_metrics","",""
"Test Connection with unreachable Jira shows error after attempt (mocked — no real DNS).","296","test_test_connection_unreachable_server[chromium]","tests.e2e","Wed Apr 08 07:35:35 UTC 2026","passed","Wed Apr 08 07:35:35 UTC 2026","","test_e2e_ui","",""
"Same user, different weeks → two records written.","1","test_dedup_different_weeks_both_kept","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_normalizer","",""
"Badge shows 'not detected' and neutral class when schema has no story_points field.","30053","test_schema_sp_badge_neutral_when_no_sp_field[chromium]","tests.e2e","Wed Apr 08 07:41:01 UTC 2026","broken","Wed Apr 08 07:41:31 UTC 2026","","test_e2e_ui","",""
"","0","test_get_sprints_excludes_active_when_closed_only","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_jira_client","",""
"The API Token label has a visible red asterisk.","152","test_required_star_visible_on_token_label[chromium]","tests.e2e","Wed Apr 08 07:31:38 UTC 2026","passed","Wed Apr 08 07:31:38 UTC 2026","","test_e2e_connection","",""
"","28","test_filter_name_shown_when_present","tests.component","Wed Apr 08 07:31:13 UTC 2026","passed","Wed Apr 08 07:31:13 UTC 2026","","test_report_html","",""
"DELETE /api/schemas?name=<default> refuses deletion.","1","test_delete_default_schema_returns_400","tests.component","Wed Apr 08 07:31:34 UTC 2026","passed","Wed Apr 08 07:31:34 UTC 2026","","test_server","",""
"","2","test_env_bool_values[-True]","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_config","",""
"JSR-R-004: A non-existent named schema falls back to the default silently.","1","test_get_active_schema_named_fallback_uses_default","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_schema","",""
"","8","test_run_defaults_host_to_loopback","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_server_handlers","",""
"","0","test_import_app_report_html","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_imports","",""
"Story Points badge is populated with the detected field ID when schema loads.","30028","test_schema_sp_badge_populated_on_load[chromium]","tests.e2e","Wed Apr 08 07:40:00 UTC 2026","broken","Wed Apr 08 07:40:30 UTC 2026","","test_e2e_ui","",""
"Second POST with the same name returns updated=True and replaces the entry in-place.","17","test_post_filter_updates_existing_entry","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_filter_handlers","",""
"","2","test_validate_config_missing_url","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_config","",""
"Project type selection persists across page reloads via localStorage (RG-PT-004).","30354","test_project_type_persists_in_localstorage[chromium]","tests.e2e","Wed Apr 08 07:38:20 UTC 2026","broken","Wed Apr 08 07:38:51 UTC 2026","","test_e2e_ui","",""
"","1","test_get_story_points_nested_value_dict","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_metrics","",""
"","0","test_get_schema_not_found","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_schema","",""
"","0","test_parse_iso[not-a-date-False]","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_metrics","",""
"Verify test-connection returns the expected JSON shape for an error response.","359","test_server_test_connection_json_shape","tests.integration","Wed Apr 08 07:31:16 UTC 2026","passed","Wed Apr 08 07:31:17 UTC 2026","","test_integration","",""
"When names are ambiguous, populated_fields presence breaks the tie.","0","test_build_schema_from_fields_uses_populated_fields_for_disambiguation","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_schema","",""
"","1","test_load_dau_records_returns_list","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_metrics","",""
"","1","test_md_dau_trend_absent_when_empty","tests.component","Wed Apr 08 07:31:13 UTC 2026","passed","Wed Apr 08 07:31:13 UTC 2026","","test_dau_report","",""
"Single-character username triggers the 'at least 2 characters' error.","61","test_username_too_short_shows_error[chromium]","tests.e2e","Wed Apr 08 07:31:33 UTC 2026","passed","Wed Apr 08 07:31:33 UTC 2026","","test_dau_survey_ui","",""
"","9","test_post_schema_fetches_and_saves_schema","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_server_handlers","",""
"","1","test_ai_trend_row_has_required_keys","tests.component","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_contracts","",""
"Filling valid inputs, testing connection, then clicking Save shows confirmation flash.","317","test_save_connection_valid_inputs[chromium]","tests.e2e","Wed Apr 08 07:35:33 UTC 2026","passed","Wed Apr 08 07:35:33 UTC 2026","","test_e2e_ui","",""
"","28","test_ai_usage_cases_canvas_present","tests.component","Wed Apr 08 07:31:13 UTC 2026","passed","Wed Apr 08 07:31:13 UTC 2026","","test_report_html","",""
"","0","test_get_sprints_empty","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_jira_client","",""
"Generate without a filter selected shows error and marks dropdown invalid.","200","test_generate_without_filter_selected[chromium]","tests.e2e","Wed Apr 08 07:37:06 UTC 2026","passed","Wed Apr 08 07:37:07 UTC 2026","","test_e2e_ui","",""
"","1","test_estimation_type_jira_tickets","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_config","",""
"","1","test_empty_raw_dir_creates_normalized_dir_and_returns_zero","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_normalizer","",""
"Metric toggle state persists across page reloads via localStorage (RG-MT-005).","1045","test_metric_toggles_persist_in_localstorage[chromium]","tests.e2e","Wed Apr 08 07:39:22 UTC 2026","passed","Wed Apr 08 07:39:23 UTC 2026","","test_e2e_ui","",""
"","0","test_parse_args_clean_flag","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_main_helpers","",""
"","234","test_test_connection_valid_creds","tests.component","Wed Apr 08 07:31:17 UTC 2026","passed","Wed Apr 08 07:31:18 UTC 2026","","test_server","",""
"","30","test_doctype_present","tests.component","Wed Apr 08 07:31:13 UTC 2026","passed","Wed Apr 08 07:31:13 UTC 2026","","test_report_html","",""
"Complete positive user journey: configure → schema → filter → preview → generate.","30357","test_positive_end_to_end_flow[chromium]","tests.e2e","Wed Apr 08 07:44:03 UTC 2026","broken","Wed Apr 08 07:44:33 UTC 2026","","test_positive_e2e_flow","",""
"","0","test_get_filter_jql_api_error","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_jira_client","",""
"","0","test_compute_velocity_preserves_sprint_name","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_metrics","",""
"Active sprint must be index 0 so the template's .reverse() places it rightmost in charts.","0","test_get_sprints_active_sprint_comes_first","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_jira_client","",""
"Two responses from same user in same week → response_count is 1, latest score used.","0","test_compute_dau_metrics_dedup_applied","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_metrics","",""
"2026-04-05 (Sunday) is still in 2026-W14.","0","test_derive_iso_week_sunday","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_normalizer","",""
"","2","test_validate_config_all_missing","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_config","",""
"A valid alphanumeric username gets the is-valid class and no error text.","61","test_username_valid_input_applies_valid_class[chromium]","tests.e2e","Wed Apr 08 07:31:32 UTC 2026","passed","Wed Apr 08 07:31:32 UTC 2026","","test_dau_survey_ui","",""
"","0","test_dau_section_hidden_when_section_visibility_false","tests.component","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_report_md","",""
"","0","test_sprint_name_present","tests.component","Wed Apr 08 07:31:13 UTC 2026","passed","Wed Apr 08 07:31:13 UTC 2026","","test_report_md","",""
"board_statuses overrides the static default status_mapping.","0","test_build_schema_from_fields_applies_board_statuses","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_schema","",""
"","27","test_ai_assistance_chart_canvas_present","tests.component","Wed Apr 08 07:31:13 UTC 2026","passed","Wed Apr 08 07:31:13 UTC 2026","","test_report_html","",""
"","1","test_velocity_row_has_required_keys","tests.component","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_contracts","",""
"_handle_post_filter() appends a new entry and returns updated=False.","8","test_post_filter_creates_new_entry","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_filter_handlers","",""
"When server returns '***' for token, placeholder text changes to indicate a saved token.","150","test_token_placeholder_updated_when_server_token_exists[chromium]","tests.e2e","Wed Apr 08 07:31:39 UTC 2026","passed","Wed Apr 08 07:31:39 UTC 2026","","test_e2e_connection","",""
"","0","test_get_issues_for_sprint_single_page","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_jira_client","",""
"When closed sprints span multiple pages, the NEWEST sprints are returned, not the oldest.","1","test_get_sprints_returns_newest_when_paginated","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_jira_client","",""
"","0","test_compact_timestamp_midnight","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_normalizer","",""
"","29","test_html_has_dau_trend_section","tests.component","Wed Apr 08 07:31:13 UTC 2026","passed","Wed Apr 08 07:31:13 UTC 2026","","test_dau_report","",""
"","0","test_validate_cert_corrupt_file","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_cert_validation","",""
"Key dynamic regions carry aria-live so screen readers announce updates (NFR-A-002).","90","test_dynamic_regions_have_aria_live[chromium]","tests.e2e","Wed Apr 08 07:39:24 UTC 2026","passed","Wed Apr 08 07:39:24 UTC 2026","","test_e2e_ui","",""
"","0","test_ai_usage_dedup_across_sprints","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_metrics","",""
"All required form inputs carry aria-required='true' (NFR-A-003).","5083","test_required_fields_have_aria_required[chromium]","tests.e2e","Wed Apr 08 07:39:24 UTC 2026","failed","Wed Apr 08 07:39:29 UTC 2026","","test_e2e_ui","",""
"Issues with resolutiondate are done regardless of status name (covers KANBAN custom statuses).","0","test_is_done_resolutiondate_fallback","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_metrics","",""
"","2","test_env_bool_values[yes-True]","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_config","",""
"","0","test_all_not_used_avg_is_zero","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_metrics","",""
"","1","test_success_level_message_written_to_file","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_logging_setup","",""
"","1","test_main_returns_1_when_fetch_sprint_data_fails","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_cli","",""
"All three tab buttons are present in the tab bar.","5084","test_all_three_tabs_visible[chromium]","tests.e2e","Wed Apr 08 07:34:57 UTC 2026","failed","Wed Apr 08 07:35:02 UTC 2026","","test_e2e_ui","",""
"","33","test_html_dau_trend_hidden_when_visibility_false","tests.component","Wed Apr 08 07:31:13 UTC 2026","passed","Wed Apr 08 07:31:13 UTC 2026","","test_dau_report","",""
"","1","test_breakdown_sorted_descending_by_count","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_metrics","",""
"","8","test_delete_schema_returns_404_when_missing","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_server_handlers","",""
"","1","test_md_dau_trend_shows_week","tests.component","Wed Apr 08 07:31:13 UTC 2026","passed","Wed Apr 08 07:31:13 UTC 2026","","test_dau_report","",""
"Float custom type is detected as story_points.","0","test_build_schema_from_fields_detects_story_points_by_float_type","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_schema","",""
"_serve_file must suppress all _CLIENT_DISCONNECT exceptions during write.","9","test_serve_file_catches_client_disconnect[BrokenPipeError]","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_server_handlers","",""
"","1","test_single_file_without_week_gets_week_derived","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_normalizer","",""
"","3","test_project_type_default_scrum","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_config","",""
"","2","test_main_keeps_running_when_filter_name_lookup_fails","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_cli","",""
"Generate with a filter triggers SSE, shows log output, re-enables button.","30057","test_generate_with_filter_sse_streaming[chromium]","tests.e2e","Wed Apr 08 07:37:07 UTC 2026","broken","Wed Apr 08 07:37:37 UTC 2026","","test_e2e_ui","",""
"POST /api/fetch-cert writes the server cert + certifi CA bundle to disk.","2","test_fetch_cert_saves_full_ca_bundle","tests.component","Wed Apr 08 07:31:26 UTC 2026","passed","Wed Apr 08 07:31:26 UTC 2026","","test_server","",""
"Non-AbortError from showDirectoryPicker silently falls back to download (DAU-F-013).","162","test_fs_api_non_abort_error_falls_back_to_download[chromium]","tests.e2e","Wed Apr 08 07:31:36 UTC 2026","passed","Wed Apr 08 07:31:37 UTC 2026","","test_dau_survey_ui","",""
"Fetch Certificate button shows 'Refresh Certificate' text when a valid cert exists.","153","test_fetch_cert_button_label_is_refresh_when_cert_valid[chromium]","tests.e2e","Wed Apr 08 07:31:51 UTC 2026","passed","Wed Apr 08 07:31:51 UTC 2026","","test_e2e_connection","",""
"Files not matching dau_*.json should not be read.","1","test_non_dau_files_are_ignored","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_metrics","",""
"_build_jql_from_params() produces correct JQL clauses for each param combination.","8","test_build_jql_from_params[params2-""Team[Team]"" = T1-None]","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_filter_handlers","",""
"","0","test_dedup_keeps_latest_per_user_week","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_metrics","",""
"","1","test_load_schemas_missing_file","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_schema","",""
"","8","test_handle_generate_emits_error_event_for_nonzero_exit","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_server_handlers","",""
"","1","test_get_issues_for_sprint_pagination","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_jira_client","",""
"A filter written via POST is returned by a fresh server instance reading the same file.","503","test_filter_persists_across_server_restart","tests.component","Wed Apr 08 07:31:39 UTC 2026","passed","Wed Apr 08 07:31:40 UTC 2026","","test_server_filters","",""
"Email and API token must be masked.","0","test_sanitise_error_replaces_email_and_token","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_jira_client","",""
"","1","test_sprint_count_custom","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_config","",""
"","0","test_get_field_id","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_schema","",""
"Username containing a space shows an inline error.","61","test_username_rejects_space[chromium]","tests.e2e","Wed Apr 08 07:31:33 UTC 2026","passed","Wed Apr 08 07:31:33 UTC 2026","","test_dau_survey_ui","",""
"Fetch Certificate button shows 'Fetch Certificate' text when no cert exists.","152","test_fetch_cert_button_label_is_fetch_when_no_cert[chromium]","tests.e2e","Wed Apr 08 07:31:51 UTC 2026","passed","Wed Apr 08 07:31:51 UTC 2026","","test_e2e_connection","",""
